0.08694800804149121,0.9959197535541904
1.062754174116431,0.452921065947135
0.7619388956974176,0.6387412847749392
1.462926834388555,1.519535982549496
1.720637291149567,0.8428293958157251
1.068701957331475,1.549437710120825
1.461926423017333,1.346121667108453
2.129273549866479,2.187066999979367
2.522222791611048,1.785094353025251
1.881326971635443,1.840652422661925
2.703167227222602,2.951269742862769
3.12563144642287,2.59005291434321
3.164701732963166,2.643241897893863
3.035444847239009,2.811948079626474
3.110459375546449,3.537191709925274
3.858504526671992,3.854395196267896
4.138636359290761,3.889933372645995
4.017265291291001,3.856605033502533
4.239408330252296,4.025858737269189
4.64200121534723,4.342304473500221
5.078182678596963,4.991422136589977
4.73770214798456,4.414765107875691
5.298327251303446,5.214999921531518
5.012046789324448,4.8773875530767
5.704846649563876,5.831475165563723
5.423049417803168,5.926408112750367
5.727382462558024,6.280889343898981
5.523943627425283,6.248129590073896
6.223498348384771,5.739027033172544
6.616764444211005,6.608318712964053
6.189466136542979,6.691002693624617
6.891346707306257,7.06615317446839
7.083307464817214,6.994348026423028
7.232166617439584,7.362596667039575
6.961512095757472,6.991332530133078
7.407297731194236,7.31437204032532
8.130481973955325,7.649413785549672
7.772326632187802,8.200731515044506
8.119709014723952,8.427552815178149
8.526643641787054,8.635143438395463
8.239532805814274,8.178875582545743
9.192538823789672,8.612293117101222
9.153040061181317,9.20529991143119
9.24567057463055,9.26653280586182
9.443251724388302,9.016669727694033
10.1275810892003,9.213483080914543
10.38209416655763,9.824723369436068
10.46094584114683,9.906953754459952
10.61988307295272,10.23160485513492
10.96356596550772,10.91016349433232
10.44100443736685,12.48337799967234
10.30561827282657,13.78901579714594
10.30331564902801,15.39133535291647
10.74065347476244,16.74488406800014
10.85524265214776,18.27943630748558
11.20106524974823,19.04948963308587
11.17277910269178,20.18589983711264
11.24034670569515,22.28932483655209
11.33603887958759,23.15440577571795
11.28089266510987,24.88844070425219
11.4980401992436,26.20870166013486
11.33880884487858,27.43969560301344
11.49796707132211,28.06846021018214
11.37348187819336,29.8782713532128
11.99943912830764,31.21522391586158
11.58248623951741,32.56574052751723
12.24506250031013,33.08226238941937
11.87194936448922,34.8142675839866
12.15261951709737,36.28193564980036
12.46743872735764,37.04884654259526
12.15286261780401,39.07888324306573
12.72218164412896,39.84122209470743
12.66554183081796,41.16799935506912
12.84445907268863,42.17774185972433
13.13172811738061,44.37221941771418
12.6721825822126,44.86797646987996
12.69366679595466,46.5841581958168
13.20848464685883,48.12879877182161
12.92340224325132,48.73014637149289
13.20261473566452,50.71219333675808
13.33646959131935,51.70514391529534
13.72216555094727,53.18102036558196
13.55075510301727,54.14080362492531
13.61269774657405,55.57156127321701
13.61151856531383,56.86656194535093
14.22714933615982,58.06578073613406
13.82699062352975,59.41203224549461
14.35653318362361,60.48168106867943
14.31118268104347,61.88347963304866
14.51952453036492,63.31247329397934
14.55089722368077,64.28588818034702
14.80011778786764,65.71219561229238
14.7124842373194,67.01947063509328
14.98841108142166,68.83122943836855
14.83104101416983,69.58960485829911
14.7228995047205,70.82419976883401
15.38063082238682,72.85328104888532
15.30640114098098,73.70794766970155
15.36663814774799,74.71803730315415
15.17284573403339,76.67494441748143
15.0822744500735,79.22688182751105
15.69795203778704,80.1658886160902
16.05090064889642,79.8038718843671
15.31695615564945,79.00114044822686
15.65229378529906,79.30193471799673
15.7547414751333,79.89740927128257
16.37040592291223,78.47000592056958
16.64669806609807,80.0451852909118
15.96907632482262,80.50793653766786
16.79538904864945,82.56198282147427
16.18618643677306,77.97057434750279
16.3220755879674,79.33137775577943
16.86400571372629,82.58098686636762
16.48996077903296,81.13410770352459
17.02112217735374,78.98632076678766
16.87555881345592,79.50141609542052
17.48255562369859,81.0361514102011
17.15146279840904,80.04439973376549
16.89277758196747,83.53034891160507
17.34788457221329,80.02474164595972
17.39967229437729,82.46493152378973
17.84642317709951,79.46545372648194
18.17177380171646,79.67920475827427
17.89952105312474,83.68178623054543
18.04797287127012,81.56510151068765
18.51886673297203,79.36915193761287
18.26520418686386,82.73992251453755
18.45381381266078,83.25026628844824
18.84620197848358,83.01867266816265
18.7315878686508,80.44555131214612
18.6959490357777,83.25635978684655
18.32373803692163,83.98392154136748
18.56586345636714,82.16657275080834
18.49856609429244,84.87138376995286
18.83135407469504,84.52404253065492
19.44133260490446,81.09104777754987
19.00906576340913,84.97995370227756
19.48805291487341,83.19232968714923
19.10877511074059,85.53692720706199
19.68198950185388,82.42306387819099
19.45626153873824,82.97910425897804
19.54382175213575,84.89131030535989
19.58019363616821,81.44992249832309
20.23588019166749,81.73947862228752
20.13744342852786,85.31525752745497
20.4974628196561,83.03878673921372
20.54823585195504,83.43368111075016
20.62775956118271,84.02361193235527
19.91588448991686,85.97085721370453
20.08391856782565,86.50473601718977
